0.000000000000000000e+00 3.859964697909122333e-01
4.428999999999999777e-03 3.941336314714449229e-01
8.859000000000000555e-03 4.085677997108544401e-01
1.328799999999999946e-02 4.265153870906753797e-01
1.771700000000000011e-02 4.099868375369048468e-01
2.214700000000000002e-02 3.979515654073706998e-01
2.657599999999999893e-02 4.056382439012747865e-01
3.100500000000000131e-02 3.947204559384582256e-01
3.543500000000000122e-02 3.834743105898133497e-01
3.986399999999999666e-02 3.635987280856343151e-01
4.429299999999999904e-02 3.407996480379100745e-01
4.982999999999999929e-02 3.146483587719635655e-01
5.536699999999999955e-02 2.832187482295119851e-01
6.090299999999999880e-02 2.477025459568756860e-01
6.643999999999999906e-02 2.092235520969359108e-01
7.197699999999999931e-02 1.697340681334199020e-01
7.751299999999999857e-02 1.213838470303338773e-01
8.304999999999999882e-02 7.737753214077515429e-02
8.858699999999999908e-02 3.827654911806838839e-02
9.523099999999999621e-02 4.427967398917911392e-03
1.018749999999999933e-01 -2.545431157161094984e-02
1.085190000000000043e-01 -5.204069367154412484e-02
1.151630000000000015e-01 -7.549209703941091310e-02
1.229139999999999955e-01 -9.782165603202704063e-02
1.306660000000000044e-01 -1.205948811328926701e-01
1.384170000000000122e-01 -1.430042150745532981e-01
1.472759999999999903e-01 -1.654516899660669338e-01
1.561339999999999950e-01 -1.875941012312605793e-01
1.660999999999999976e-01 -2.098081240566782302e-01
1.771739999999999982e-01 -2.371527377673320058e-01
1.893539999999999945e-01 -2.643507055840909614e-01
2.026419999999999888e-01 -2.905845372512527724e-01
2.181450000000000056e-01 -3.158534356881894101e-01
2.380770000000000108e-01 -3.403832413350219577e-01
3.244489999999999874e-01 -3.633540798980497422e-01
3.565619999999999901e-01 -3.860517452779169134e-01
3.787090000000000178e-01 -4.118440005624369737e-01
3.975330000000000252e-01 -4.361539739850320285e-01
4.141429999999999834e-01 -4.589492484482068924e-01
4.285390000000000033e-01 -4.813198680494796267e-01
4.418270000000000253e-01 -5.054194455100444738e-01
4.540069999999999939e-01 -5.280593016914671978e-01
4.661879999999999913e-01 -5.500025954278781049e-01
4.772620000000000196e-01 -5.724786013519075345e-01
4.883350000000000191e-01 -5.927778711000256662e-01
4.983009999999999939e-01 -6.153625050869088176e-01
5.082670000000000243e-01 -6.338649025924690816e-01
5.182330000000000547e-01 -6.445985080675815659e-01
5.270920000000000050e-01 -6.773052093696443343e-01
5.359500000000000375e-01 -7.216619345856954970e-01
5.448089999999999877e-01 -7.358202214096472016e-01
5.536680000000000490e-01 -8.368598554184889515e-01
5.625259999999999705e-01 -8.813607472974610557e-01
5.713850000000000318e-01 -9.117653604452015115e-01
5.791359999999999841e-01 -9.380734262344260221e-01
5.868879999999999653e-01 -9.618252920016546748e-01
5.946390000000000287e-01 -9.812976151253610668e-01
6.023899999999999810e-01 -9.974710859525725004e-01
6.101419999999999622e-01 -1.010883207260562244e+00
6.178930000000000256e-01 -1.022886930377948644e+00
6.256439999999999779e-01 -1.032710945664972346e+00
6.333959999999999591e-01 -1.041571060002512761e+00
6.411470000000000224e-01 -1.048653448840368041e+00
6.488990000000000036e-01 -1.054925791975680260e+00
6.555429999999999868e-01 -1.060333872474769512e+00
6.621869999999999701e-01 -1.064469300551563080e+00
6.688309999999999533e-01 -1.067946732525927755e+00
6.754750000000000476e-01 -1.070576395758110255e+00
6.821190000000000309e-01 -1.072710205654202609e+00
6.887630000000000141e-01 -1.074000717183401177e+00
6.954069999999999974e-01 -1.074858352935668337e+00
7.020509999999999806e-01 -1.075256575882163723e+00
7.086949999999999639e-01 -1.075132607564184051e+00
7.153389999999999471e-01 -1.074713156665339842e+00
7.219830000000000414e-01 -1.073847670375951191e+00
7.286270000000000246e-01 -1.072655497076164366e+00
7.352710000000000079e-01 -1.071134702368807590e+00
7.419149999999999912e-01 -1.069249671744492147e+00
7.485589999999999744e-01 -1.067301814946788996e+00
7.552029999999999577e-01 -1.065130759884826306e+00
7.618470000000000519e-01 -1.062668611612774372e+00
7.684910000000000352e-01 -1.060076863268636371e+00
7.751350000000000184e-01 -1.057234528157378728e+00
7.817790000000000017e-01 -1.054365983513792404e+00
7.873149999999999871e-01 -1.051482085655286447e+00
7.928520000000000012e-01 -1.048600384987020018e+00
7.983890000000000153e-01 -1.045882644851228838e+00
8.039250000000000007e-01 -1.043833155183993444e+00
8.094620000000000148e-01 -1.045644892579852492e+00
8.149990000000000290e-01 -1.051259291194085232e+00
8.205350000000000144e-01 -1.060732250821614153e+00
8.260720000000000285e-01 -1.074078972127854303e+00
8.316090000000000426e-01 -1.091796102830702386e+00
8.371459999999999457e-01 -1.113927884108979027e+00
8.426820000000000421e-01 -1.136166072356403323e+00
8.471119999999999761e-01 -1.162375909652485717e+00
8.515409999999999924e-01 -1.192364909634201275e+00
8.559700000000000086e-01 -1.226741127327244829e+00
8.604000000000000536e-01 -1.257555844020110669e+00
8.648289999999999589e-01 -1.292025489336345201e+00
8.692579999999999751e-01 -1.329298563110958176e+00
8.725800000000000223e-01 -1.373523147452410775e+00
8.759019999999999584e-01 -1.409705220398630221e+00
8.792240000000000055e-01 -1.444649669486329335e+00
8.825460000000000527e-01 -1.481405336362162428e+00
8.858679999999999888e-01 -1.520025020655073833e+00
8.891900000000000359e-01 -1.564181718418800937e+00
8.925119999999999720e-01 -1.615934296260032932e+00
8.947270000000000501e-01 -1.648727266417458148e+00
8.969420000000000170e-01 -1.683161921223833790e+00
8.991559999999999553e-01 -1.716303016613539567e+00
9.013710000000000333e-01 -1.749013722008048832e+00
9.035860000000000003e-01 -1.782803033347969635e+00
9.058000000000000496e-01 -1.814444939314569183e+00
9.080150000000000166e-01 -1.847502926459423156e+00
9.102299999999999836e-01 -1.879810641163248253e+00
9.124440000000000328e-01 -1.912371723745791119e+00
9.146589999999999998e-01 -1.944605472096841536e+00
9.168739999999999668e-01 -1.977161742354733853e+00
9.190880000000000161e-01 -1.993561203561860840e+00
9.201960000000000139e-01 -2.009885129419048955e+00
9.213029999999999831e-01 -2.026140304798171421e+00
9.224099999999999522e-01 -2.042556674520855875e+00
9.235179999999999501e-01 -2.058754420712673561e+00
9.246250000000000302e-01 -2.075103018011610345e+00
9.257319999999999993e-01 -2.091189813874275938e+00
9.268399999999999972e-01 -2.107428811437463967e+00
9.279469999999999663e-01 -2.123383598546191742e+00
9.290540000000000465e-01 -2.139401924481752815e+00
9.301620000000000443e-01 -2.155224662046817397e+00
9.312690000000000135e-01 -2.171010978923386237e+00
9.323759999999999826e-01 -2.186690293953670761e+00
9.334839999999999804e-01 -2.202292724908780031e+00
9.345909999999999496e-01 -2.217853335508498169e+00
9.356980000000000297e-01 -2.233183832418830228e+00
9.368060000000000276e-01 -2.248561548423946288e+00
9.379129999999999967e-01 -2.263575625371079703e+00
9.390199999999999658e-01 -2.278679080498082321e+00
9.401279999999999637e-01 -2.293355193256080948e+00
9.412350000000000438e-01 -2.308033504663417723e+00
9.423420000000000130e-01 -2.322339526094364892e+00
9.434500000000000108e-01 -2.336479912313752738e+00
9.445569999999999800e-01 -2.350272125630896713e+00
9.456639999999999491e-01 -2.363706525273675751e+00
9.467719999999999470e-01 -2.376760764317288555e+00
9.478790000000000271e-01 -2.389349949135247897e+00
9.489859999999999962e-01 -2.401578898017036057e+00
9.500939999999999941e-01 -2.413130260806771954e+00
9.512009999999999632e-01 -2.424308488048198651e+00
9.523080000000000434e-01 -2.434762449033600173e+00
9.534160000000000412e-01 -2.444808602794394492e+00
9.545230000000000103e-01 -2.454064085219597402e+00
9.556299999999999795e-01 -2.462729230631538702e+00
9.567379999999999773e-01 -2.470594815339460570e+00
9.578449999999999465e-01 -2.477797731075671805e+00
9.589520000000000266e-01 -2.484253484492274122e+00
9.600600000000000245e-01 -2.489929566630673108e+00
9.611669999999999936e-01 -2.494862219755782373e+00
9.622739999999999627e-01 -2.498837006725374899e+00
9.633819999999999606e-01 -2.502037843768934788e+00
9.644890000000000407e-01 -2.504194730382127254e+00
9.655960000000000099e-01 -2.505408724028963974e+00
9.667040000000000077e-01 -2.505529588663005125e+00
9.678109999999999769e-01 -2.504507770518451082e+00
9.689179999999999460e-01 -2.502464979770528064e+00
9.700260000000000549e-01 -2.498886171555927405e+00
9.711330000000000240e-01 -2.492588501579756866e+00
9.722399999999999931e-01 -2.490064758529510147e+00
9.733479999999999910e-01 -2.479146375661033463e+00
9.744549999999999601e-01 -2.469187854662449055e+00
9.755620000000000402e-01 -2.472531269063236614e+00
9.766700000000000381e-01 -2.454242770978058541e+00
9.777770000000000072e-01 -2.441806984763271515e+00
9.788839999999999764e-01 -2.434316958544381571e+00
9.799919999999999742e-01 -2.414855207124716241e+00
9.810990000000000544e-01 -2.401698176142140095e+00
9.822060000000000235e-01 -2.384983458832396597e+00
9.833140000000000214e-01 -2.367965453547154375e+00
9.844209999999999905e-01 -2.349686116137715608e+00
9.855279999999999596e-01 -2.330302251063009145e+00
9.866359999999999575e-01 -2.309964992370520775e+00
9.877430000000000376e-01 -2.288773181447018690e+00
9.888500000000000068e-01 -2.266581832316132861e+00
9.899580000000000046e-01 -2.243444870905960897e+00
9.910649999999999737e-01 -2.219306886951242674e+00
9.921720000000000539e-01 -2.194237174901605414e+00
9.932800000000000518e-01 -2.168698304077901096e+00
9.943870000000000209e-01 -2.142239897139593729e+00
9.954939999999999900e-01 -2.115215668833880791e+00
9.966019999999999879e-01 -2.087650265935552252e+00
9.977089999999999570e-01 -2.060353558544496089e+00
9.988160000000000371e-01 -2.028984179777095331e+00
9.999240000000000350e-01 -2.003645119534144925e+00
1.001031000000000004e+00 -1.976458103055929394e+00
1.002137999999999973e+00 -1.943400527639214559e+00
1.003244999999999942e+00 -1.910342952222499724e+00
1.004351999999999911e+00 -1.877285376805784667e+00
1.005458999999999881e+00 -1.844328499253902853e+00
1.006565999999999850e+00 -1.839139110691361267e+00
1.007672999999999819e+00 -1.833964323515536954e+00
1.008779999999999788e+00 -1.828804096642498322e+00
1.009886999999999757e+00 -1.823658389103908428e+00
1.010993999999999726e+00 -1.818527160046705449e+00
1.012100999999999695e+00 -1.813410368732773614e+00
1.013207999999999664e+00 -1.808307974538624796e+00
1.014314999999999634e+00 -1.803219936955070324e+00
1.015421999999999603e+00 -1.798146215586904129e+00
1.016528999999999572e+00 -1.793086770152579223e+00
1.017635999999999541e+00 -1.788041560483889958e+00
1.018742999999999510e+00 -1.783010546525650497e+00
1.019849999999999479e+00 -1.777993688335379519e+00
1.020956999999999448e+00 -1.772990946082981134e+00
1.022063999999999417e+00 -1.768002280050430697e+00
1.023170999999999387e+00 -1.763027650631455723e+00
1.024277999999999356e+00 -1.758067018331226361e+00
1.025384999999999325e+00 -1.753120343766038536e+00
1.026491999999999294e+00 -1.748187587663001974e+00
1.027598999999999263e+00 -1.743268710859728454e+00
1.028705999999999232e+00 -1.738363674304021167e+00
1.029812999999999201e+00 -1.733472439053564740e+00
1.030919999999999170e+00 -1.728594966275615485e+00
1.032026999999999139e+00 -1.723731217246694536e+00
1.033133999999999109e+00 -1.718881153352276758e+00
1.034240999999999078e+00 -1.714044736086489218e+00
1.035347999999999047e+00 -1.709221927051801648e+00
1.036454999999999016e+00 -1.704412687958724915e+00
1.037561999999998985e+00 -1.699616980625501039e+00
1.038668999999998954e+00 -1.694834766977808993e+00
1.039775999999998923e+00 -1.690066009048453610e+00
1.040882999999998892e+00 -1.685310668977069826e+00
1.041989999999998862e+00 -1.680568709009820250e+00
1.043096999999998831e+00 -1.675840091499094742e+00
1.044203999999998800e+00 -1.671124778903213315e+00
1.045310999999998769e+00 -1.666422733786126376e+00
1.046417999999998738e+00 -1.661733918817118516e+00
1.047524999999998707e+00 -1.657058296770511197e+00
1.048631999999998676e+00 -1.652395830525368314e+00
1.049738999999998645e+00 -1.647746483065201106e+00
1.050845999999998615e+00 -1.643110217477673274e+00
1.051952999999998584e+00 -1.638486996954309660e+00
1.053059999999998553e+00 -1.633876784790203152e+00
1.054166999999998522e+00 -1.629279544383722689e+00
1.055273999999998491e+00 -1.624695239236224165e+00
1.056380999999998460e+00 -1.620123832951757992e+00
1.057487999999998429e+00 -1.615565289236783775e+00
1.058594999999998398e+00 -1.611019571899879654e+00
1.059701999999998367e+00 -1.606486644851454315e+00
1.060808999999998337e+00 -1.601966472103464767e+00
1.061915999999998306e+00 -1.597459017769124356e+00
1.063022999999998275e+00 -1.592964246062623213e+00
1.064129999999998244e+00 -1.588482121298840477e+00
1.065236999999998213e+00 -1.584012607893064084e+00
1.066343999999998182e+00 -1.579555670360705877e+00
1.067450999999998151e+00 -1.575111273317020499e+00
1.068557999999998120e+00 -1.570679381476825176e+00
1.069664999999998090e+00 -1.566259959654219713e+00
1.070771999999998059e+00 -1.561852972762304725e+00
1.071878999999998028e+00 -1.557458385812906521e+00
1.072985999999997997e+00 -1.553076163916295993e+00
1.074092999999997966e+00 -1.548706272280915286e+00
1.075199999999997935e+00 -1.544348676213098015e+00
1.076306999999997904e+00 -1.540003341116796376e+00
1.077413999999997873e+00 -1.535670232493305365e+00
1.078520999999997843e+00 -1.531349315940987665e+00
1.079627999999997812e+00 -1.527040557155003642e+00
1.080734999999997781e+00 -1.522743921927036448e+00
1.081841999999997750e+00 -1.518459376145021800e+00
1.082948999999997719e+00 -1.514186885792874859e+00
1.084055999999997688e+00 -1.509926416950223560e+00
1.085162999999997657e+00 -1.505677935792137490e+00
1.086269999999997626e+00 -1.501441408588858550e+00
1.087376999999997595e+00 -1.497216801705534728e+00
1.088483999999997565e+00 -1.493004081601952748e+00
1.089590999999997534e+00 -1.488803214832270072e+00
1.090697999999997503e+00 -1.484614168044752880e+00
1.091804999999997472e+00 -1.480436907981507177e+00
1.092911999999997441e+00 -1.476271401478217671e+00
1.094018999999997410e+00 -1.472117615463883089e+00
1.095125999999997379e+00 -1.467975516960554838e+00
1.096232999999997348e+00 -1.463845073083073878e+00
1.097339999999997318e+00 -1.459726251038810263e+00
1.098446999999997287e+00 -1.455619018127403130e+00
1.099553999999997256e+00 -1.451523341740498019e+00
1.100660999999997225e+00 -1.447439189361495071e+00
1.101767999999997194e+00 -1.443366528565283247e+00
1.102874999999997163e+00 -1.439305327017986746e+00
1.103981999999997132e+00 -1.435255552476708329e+00
1.105088999999997101e+00 -1.431217172789271741e+00
1.106195999999997071e+00 -1.427190155893967249e+00
1.107302999999997040e+00 -1.423174469819298738e+00
1.108409999999997009e+00 -1.419170082683726131e+00
1.109516999999996978e+00 -1.415176962695415819e+00
1.110623999999996947e+00 -1.411195078151986859e+00
1.111730999999996916e+00 -1.407224397440258734e+00
1.112837999999996885e+00 -1.403264889036001994e+00
1.113944999999996854e+00 -1.399316521503685351e+00
1.115051999999996823e+00 -1.395379263496228983e+00
1.116158999999996793e+00 -1.391453083754754072e+00
1.117265999999996762e+00 -1.387537951108334777e+00
1.118372999999996731e+00 -1.383633834473750657e+00
1.119479999999996700e+00 -1.379740702855240420e+00
1.120586999999996669e+00 -1.375858525344256345e+00
1.121693999999996638e+00 -1.371987271119216700e+00
1.122800999999996607e+00 -1.368126909445263717e+00
1.123907999999996576e+00 -1.364277409674017116e+00
1.125014999999996546e+00 -1.360438741243332972e+00
1.126121999999996515e+00 -1.356610873677059681e+00
1.127228999999996484e+00 -1.352793776584797047e+00
1.128335999999996453e+00 -1.348987419661652920e+00
1.129442999999996422e+00 -1.345191772688005161e+00
1.130549999999996391e+00 -1.341406805529260282e+00
1.131656999999996360e+00 -1.337632488135614972e+00
1.132763999999996329e+00 -1.333868790541816729e+00
1.133870999999996299e+00 -1.330115682866926052e+00
1.134977999999996268e+00 -1.326373135314079521e+00
1.136084999999996237e+00 -1.322641118170253982e+00
1.137191999999996206e+00 -1.318919601806028741e+00
1.138298999999996175e+00 -1.315208556675351970e+00
1.139405999999996144e+00 -1.311507953315305341e+00
1.140512999999996113e+00 -1.307817762345870660e+00
1.141619999999996082e+00 -1.304137954469696492e+00
1.142726999999996051e+00 -1.300468500471865019e+00
1.143833999999996021e+00 -1.296809371219660001e+00
1.144940999999995990e+00 -1.293160537662336962e+00
1.146047999999995959e+00 -1.289521970830891151e+00
1.147154999999995928e+00 -1.285893641837827506e+00
1.148261999999995897e+00 -1.282275521876932167e+00
1.149368999999995866e+00 -1.278667582223043331e+00
1.150475999999995835e+00 -1.275069794231822540e+00
1.151582999999995804e+00 -1.271482129339529310e+00
1.152689999999995774e+00 -1.267904559062791314e+00
1.153796999999995743e+00 -1.264337054998381449e+00
1.154903999999995712e+00 -1.260779588822989794e+00
1.156010999999995681e+00 -1.257232132293000015e+00
1.157117999999995650e+00 -1.253694657244265098e+00
1.158224999999995619e+00 -1.250167135591883083e+00
1.159331999999995588e+00 -1.246649539329974354e+00
1.160438999999995557e+00 -1.243141840531460929e+00
1.161545999999995527e+00 -1.239644011347841301e+00
1.162652999999995496e+00 -1.236156024008972842e+00
1.163759999999995465e+00 -1.232677850822848420e+00
1.164866999999995434e+00 -1.229209464175379463e+00
1.165973999999995403e+00 -1.225750836530173915e+00
1.167080999999995372e+00 -1.222301940428319300e+00
1.168187999999995341e+00 -1.218862748488164671e+00
1.169294999999995310e+00 -1.215433233405102342e+00
1.170401999999995279e+00 -1.212013367951351617e+00
1.171508999999995249e+00 -1.208603124975743404e+00
1.172615999999995218e+00 -1.205202477403502614e+00
1.173722999999995187e+00 -1.201811398236036110e+00
1.174829999999995156e+00 -1.198429860550714876e+00
1.175936999999995125e+00 -1.195057837500663744e+00
1.177043999999995094e+00 -1.191695302314545346e+00
1.178150999999995063e+00 -1.188342228296349612e+00
1.179257999999995032e+00 -1.184998588825180832e+00
1.180364999999995002e+00 -1.181664357355046491e+00
1.181471999999994971e+00 -1.178339507414646548e+00
1.182578999999994940e+00 -1.175024012607163604e+00
1.183685999999994909e+00 -1.171717846610052849e+00
1.184792999999994878e+00 -1.168420983174832672e+00
1.185899999999994847e+00 -1.165133396126877496e+00
1.187006999999994816e+00 -1.161855059365209497e+00
1.188113999999994785e+00 -1.158585946862289884e+00
1.189220999999994755e+00 -1.155326032663815283e+00
