0.000000000000000000e+00 3.683469999999999800e-01 4.406019999999999937e-01
4.428999999999999777e-03 3.702820000000000000e-01 4.329549999999999788e-01
8.859000000000000555e-03 3.721829999999999861e-01 4.253489999999999771e-01
1.328799999999999946e-02 3.740499999999999936e-01 4.177850000000000175e-01
1.771700000000000011e-02 3.758839999999999959e-01 4.102609999999999868e-01
2.214700000000000002e-02 3.776840000000000197e-01 4.027780000000000249e-01
2.657599999999999893e-02 3.794520000000000115e-01 3.953349999999999920e-01
3.100500000000000131e-02 3.811869999999999981e-01 3.879340000000000011e-01
3.543500000000000122e-02 3.828889999999999794e-01 3.805729999999999946e-01
3.986399999999999666e-02 3.845580000000000109e-01 3.732539999999999747e-01
4.429299999999999904e-02 3.861950000000000105e-01 3.659749999999999948e-01
4.982999999999999929e-02 3.881959999999999855e-01 3.569339999999999735e-01
5.536699999999999955e-02 3.901479999999999948e-01 3.479570000000000163e-01
6.090299999999999880e-02 3.920500000000000096e-01 3.390440000000000120e-01
6.643999999999999906e-02 3.939019999999999744e-01 3.301939999999999875e-01
7.197699999999999931e-02 3.957060000000000022e-01 3.214080000000000270e-01
7.751299999999999857e-02 3.974610000000000087e-01 3.126869999999999927e-01
8.304999999999999882e-02 3.991689999999999960e-01 3.040289999999999937e-01
8.858699999999999908e-02 4.008280000000000176e-01 2.954350000000000032e-01
9.523099999999999621e-02 4.027569999999999761e-01 2.852060000000000151e-01
1.018749999999999933e-01 4.046179999999999777e-01 2.750690000000000079e-01
1.085190000000000043e-01 4.064119999999999955e-01 2.650250000000000106e-01
1.151630000000000015e-01 4.081400000000000028e-01 2.550720000000000209e-01
1.229139999999999955e-01 4.100730000000000208e-01 2.435759999999999870e-01
1.306660000000000044e-01 4.119160000000000044e-01 2.322059999999999957e-01
1.384170000000000122e-01 4.136730000000000129e-01 2.209609999999999908e-01
1.472759999999999903e-01 4.155739999999999990e-01 2.082630000000000037e-01
1.561339999999999950e-01 4.173629999999999840e-01 1.957280000000000131e-01
1.660999999999999976e-01 4.192440000000000055e-01 1.818210000000000104e-01
1.771739999999999982e-01 4.211730000000000196e-01 1.666150000000000131e-01
1.893539999999999945e-01 4.231019999999999781e-01 1.501679999999999959e-01
2.026419999999999888e-01 4.249809999999999977e-01 1.326400000000000079e-01
2.181450000000000056e-01 4.268799999999999817e-01 1.124020000000000019e-01
2.380770000000000108e-01 4.288699999999999735e-01 8.777000000000000079e-02
3.244489999999999874e-01 4.319390000000000174e-01 -1.887600000000000042e-02
3.565619999999999901e-01 4.307110000000000105e-01 -5.589600000000000124e-02
3.787090000000000178e-01 4.292309999999999737e-01 -7.774200000000000554e-02
3.975330000000000252e-01 4.275990000000000069e-01 -9.539000000000000257e-02
4.141429999999999834e-01 4.258930000000000216e-01 -1.099019999999999997e-01
4.285390000000000033e-01 4.242239999999999900e-01 -1.218140000000000056e-01
4.418270000000000253e-01 4.225360000000000227e-01 -1.322500000000000064e-01
4.540069999999999939e-01 4.208689999999999931e-01 -1.413709999999999967e-01
4.661879999999999913e-01 4.190929999999999933e-01 -1.500730000000000119e-01
4.772620000000000196e-01 4.173890000000000100e-01 -1.576309999999999933e-01
4.883350000000000191e-01 4.156039999999999734e-01 -1.648590000000000055e-01
4.983009999999999939e-01 4.139289999999999914e-01 -1.710939999999999961e-01
5.082670000000000243e-01 4.121940000000000048e-01 -1.770839999999999914e-01
5.182330000000000547e-01 4.104010000000000158e-01 -1.828269999999999895e-01
5.270920000000000050e-01 4.087589999999999835e-01 -1.877189999999999970e-01
5.359500000000000375e-01 4.070750000000000202e-01 -1.924289999999999889e-01
5.448089999999999877e-01 4.053499999999999881e-01 -1.969619999999999982e-01
5.536680000000000490e-01 4.035860000000000003e-01 -2.013050000000000117e-01
5.625259999999999705e-01 4.017839999999999745e-01 -2.054690000000000127e-01
5.713850000000000318e-01 3.999460000000000237e-01 -2.094689999999999885e-01
5.791359999999999841e-01 3.983090000000000241e-01 -2.128339999999999954e-01
5.868879999999999653e-01 3.966470000000000273e-01 -2.160630000000000051e-01
5.946390000000000287e-01 3.949599999999999778e-01 -2.191649999999999987e-01
6.023899999999999810e-01 3.932499999999999885e-01 -2.221430000000000071e-01
6.101419999999999622e-01 3.915170000000000039e-01 -2.249960000000000016e-01
6.178930000000000256e-01 3.897619999999999973e-01 -2.277270000000000127e-01
6.256439999999999779e-01 3.879870000000000263e-01 -2.303369999999999862e-01
6.333959999999999591e-01 3.861910000000000065e-01 -2.328439999999999954e-01
6.411470000000000224e-01 3.843770000000000242e-01 -2.352239999999999887e-01
6.488990000000000036e-01 3.825450000000000239e-01 -2.374910000000000077e-01
6.555429999999999868e-01 3.809609999999999941e-01 -2.393589999999999884e-01
6.621869999999999701e-01 3.793650000000000078e-01 -2.411409999999999942e-01
6.688309999999999533e-01 3.777570000000000094e-01 -2.428450000000000053e-01
6.754750000000000476e-01 3.761379999999999724e-01 -2.444669999999999899e-01
6.821190000000000309e-01 3.745089999999999808e-01 -2.460239999999999927e-01
6.887630000000000141e-01 3.728690000000000060e-01 -2.474999999999999978e-01
6.954069999999999974e-01 3.712199999999999944e-01 -2.489020000000000121e-01
7.020509999999999806e-01 3.695620000000000016e-01 -2.502730000000000232e-01
7.086949999999999639e-01 3.678939999999999988e-01 -2.515700000000000158e-01
7.153389999999999471e-01 3.662190000000000167e-01 -2.528079999999999772e-01
7.219830000000000414e-01 3.645349999999999979e-01 -2.540200000000000236e-01
7.286270000000000246e-01 3.628439999999999999e-01 -2.551919999999999744e-01
7.352710000000000079e-01 3.611440000000000206e-01 -2.563329999999999775e-01
7.419149999999999912e-01 3.594370000000000065e-01 -2.574699999999999767e-01
7.485589999999999744e-01 3.577230000000000132e-01 -2.586370000000000058e-01
7.552029999999999577e-01 3.560010000000000119e-01 -2.598219999999999974e-01
7.618470000000000519e-01 3.542699999999999738e-01 -2.610770000000000035e-01
7.684910000000000352e-01 3.525309999999999833e-01 -2.624560000000000226e-01
7.751350000000000184e-01 3.507819999999999827e-01 -2.639960000000000084e-01
7.817790000000000017e-01 3.490230000000000277e-01 -2.657610000000000250e-01
7.873149999999999871e-01 3.475469999999999948e-01 -2.674759999999999915e-01
7.928520000000000012e-01 3.460599999999999787e-01 -2.694869999999999766e-01
7.983890000000000153e-01 3.445619999999999794e-01 -2.718559999999999865e-01
8.039250000000000007e-01 3.430489999999999928e-01 -2.746609999999999885e-01
8.094620000000000148e-01 3.415190000000000170e-01 -2.780409999999999826e-01
8.149990000000000290e-01 3.399690000000000212e-01 -2.821469999999999811e-01
8.205350000000000144e-01 3.383929999999999993e-01 -2.871179999999999843e-01
8.260720000000000285e-01 3.367879999999999763e-01 -2.931869999999999754e-01
8.316090000000000426e-01 3.351439999999999975e-01 -3.006179999999999963e-01
